UserID,Product,Quantity,Date,Category,Price,Palabra_Clave
1303,Coloración Avellana T 55 Nutrisse X 1 Un.,3,2023-08-06,Perfumeria,$3835,Coloración
1007,Te En Saquitos Tilo La Virginia X 25 Un.,3,2023-11-22,Almacen,$1039,Te
1082,Desodorante Aerosoles Musk Axe X 230 Cc.,1,2023-09-26,Perfumeria,$4100,Desodorante
1295,Cerveza Lata Rugby Imperial X 473 Cc.,1,2023-01-20,Bebidas,$1500,Cerveza
1796,Leche En Polvo Descremada Svelty X 370G.,1,2023-11-21,Almacen,$1900,Leche
1781,Jabón Líquido Best Doy Pack X 3 Lt.,2,2023-02-04,Limpieza,$1657,Jabón
1451,Yogur Firme Frutilla La Serenísima Clásico 120G.,1,2023-03-09,Frescos,$1850,Yogur
1994,Queso Provolone En Fetas X 10 Un. Tonadita X 120 G.,3,2023-04-07,Frescos,$2050,Queso
1162,Gelatina Durazno Light Bc X 18 G.,1,2023-08-09,Almacen,$640,Gelatina
1261,Yogur Firme Descremado Fortificado Vainilla Gran Compra X 120 G.,2,2023-06-01,Frescos,$1500,Yogur
1477,Galletitas Chocolate Negro Chocolinas X 270 G.,2,2023-01-24,Almacen,$1059,Galletitas
1554,Acondicionador Brillo Sublime Bagovit Capilar  X 350 Cc.,1,2023-07-02,Perfumeria,$4850,Acondicionador
1740,Suavizante Concentrado Mimos Florales Doy Pack Vivere X 450 Cc.,2,2023-06-09,Limpieza,$2900,Suavizante
1197,Tomate Perita Al Natural Arcor X 400 G.,1,2023-10-19,Almacen,$2800,Tomate
1617,Carne Picada Bulnez X Kg.,2,2023-12-05,Carnes-Y-Pescados,$5600,Carne
1468,Muffins Chips Aguila X 440 G.,2,2023-02-24,Almacen,$2250,Muffins
1013,Shampoo Colágeno Y Vitamina C Sedal X 190 Cc.,1,2023-03-20,Perfumeria,$2350,Shampoo
1810,Budín De Vainilla Exquisita X 300 G.,3,2023-01-01,Almacen,$1700,Budín
1294,Copa Agua Noruega Rigolleau X 6 Un.,3,2023-11-13,Hogar,$1249,Copa
1216,Alfajor De Arroz Limón Chocoarroz 6 Un X 132 G.,3,2023-12-11,Almacen,$1325,Alfajor
1872,Líquido Para Lavar Ropa Querubín Doy Pack X 800 Cc.,2,2023-09-13,Limpieza,$2550,Líquido
1670,Yogur Entero Con Colchón De Frutilla Sancor Yogs X 160 G.,2,2023-01-16,Frescos,$1300,Yogur
1741,Limpiador Líquido Vidrios/Multi Doy Pack Cif X 450 Cc.,3,2023-12-24,Limpieza,$2200,Limpiador
1270,Chorizo Candelario 42 X 1 Kg.,1,2023-01-02,Frescos,$18050,Chorizo
1206,Lustramuebles Aerosol Lavanda Blem X 360 Cc.,1,2023-04-10,Limpieza,$1400,Lustramuebles
1157,Silicona Para Interior Fragancias Surtidas Cb X 500 Cc.,1,2023-11-24,Hogar,$4799,Silicona
1272,Vino Tinto La Poderosa Malbec X 750 Cc.,2,2023-09-03,Vinos-Finos,$2287,Vino
1176,Nesquik Original Cacao En Polvo X 150 G.,3,2023-01-27,Almacen,$3945,Nesquik
1659,Tierra Fertilizada Terrafertil X 10 Kg.,3,2023-07-22,Hogar,$12309,Tierra
1240,Gomitas Tutti Fruti Flynn Paff X 30 G.,3,2023-12-01,Almacen,$3200,Gomitas
1431,Galletitas Rellenas Limón Smams X 105 G.,2,2023-09-27,Almacen,$1050,Galletitas
1664,Salamines Picado Grueso 42 X 1 Kg.,2,2023-06-01,Frescos,$18050,Salamines
1417,Yogur Descremado Con Frutillas Dahi X 190 G.,1,2023-11-15,Frescos,$1960,Yogur
1691,Galletitas Pepas Con Chips Trio X 300 G.,1,2023-07-14,Almacen,$830,Galletitas
1460,Crema Dental Infantil Oral-B Cars - Princesitas - Mickey X 100 G.,1,2023-08-03,Perfumeria,$2705,Crema
1903,Queso Saint Paulin Light Fraccionado La Serenísima X 1Kg,3,2023-02-19,Frescos,$14950,Queso
1520,Atún Al Natural En Lomos La Anónima X 170 G.,2,2023-05-09,Almacen,$1592,Atún
1653,Dulce De Mosqueta Sin Azúcar El Bolsón X 450 G.,3,2023-10-20,Almacen,$1100,Dulce
1548,Paleta Cocida Feteada 42 X 200 G.,2,2023-10-01,Frescos,$4750,Paleta
1934,Cereales Sabor Chocolate Tortuga Formis X 145 G.,2,2023-12-02,Almacen,$640,Cereales
1644,Masa Con Accesorios Maped X 1 Un.,3,2023-11-05,Hogar,$1200,Masa
1402,Shampoo Colágeno Y Vitamina C Sedal X 340 Cc.,2,2023-04-09,Perfumeria,$5900,Shampoo
1578,Velón Aromático De Soja Mango-Maracuyá Iluminarte X 1 Un.,2,2023-01-16,Hogar,$1599,Velón
1318,Alfajor Helado Vainilla Relleno  Con Dulce De Leche Ice Cream X 6 Un. 450 G.,2,2023-12-18,Congelados,$10800,Alfajor
1575,Lavandina Gel Lavanda Ayudín X 750 Cc.,1,2023-05-24,Limpieza,$1530,Lavandina
1218,Mayonesa Natura 475 G.,2,2023-06-14,Almacen,$699,Mayonesa
1977,Tostadas De Arroz Sin Sal Leiva X 150 G.,2,2023-05-06,Almacen,$3535,Tostadas
1763,Café Instantáneo Capuccino Doy Pack La Anónima X 210 G.,3,2023-03-06,Almacen,$800,Café
1139,Limpiador Liquido Bioactive Baño Gat Cif X 500 Cc.,1,2023-12-15,Limpieza,$2200,Limpiador
1301,Antitranspirante Aerosol Woman Estefanía Banini Rexona X 150 Cc.,3,2023-01-01,Perfumeria,$3900,Antitranspirante
1704,Jabón Tocador Skincare Espadol X 80 G.,3,2023-08-17,Perfumeria,$3100,Jabón
1520,Queso Untable Clásico Finlandia X 290 G.,1,2023-03-17,Frescos,$1250,Queso
1944,Yerba Mate C/Palo 4Flex Suave Unión X 500 G.,2,2023-07-19,Almacen,$4700,Yerba
1956,Saborizador + Bolsa Finas Hierbas Alicante X 30 G.,2,2023-06-27,Almacen,$2519,Saborizador
1363,Pastillas De Goma Ácidas Mogul Extreme X 35 G.,3,2023-03-02,Almacen,$2587,Pastillas
1599,Plantines Chicos X 1 Un.,2,2023-11-16,Frutas-Y-Verduras,$1690,Plantines
1203,Sopa De La Huerta Con Fideos Y Vegetales Alicante X 72 G.,1,2023-10-27,Almacen,$4150,Sopa
1312,Shampoo Colágeno Y Vitamina C Sedal X 340 Cc.,2,2023-02-01,Perfumeria,$5900,Shampoo
1466,Ensalada Lechugas Y Cherry Rie Rie La Huerta X 200 G.,3,2023-09-10,Frutas-Y-Verduras,$1190,Ensalada
1151,Vino Moscato Promesa X 750 Cc.,3,2023-02-27,Vinos-Finos,$2662,Vino
1024,Alfajor De Arroz Chocolate Blanco Chocoarroz X 22 G.,2,2023-05-28,Almacen,$892,Alfajor
1893,Discos De Arroz Sabor Salame Dos Hermanos X 80 G.,2,2023-08-15,Almacen,$3050,Discos
1772,Bife Angosto Con Feteado Best (Kg),1,2023-11-21,Carniceria,$6990,Bife
1609,Agua S/Gas Manzana Levite Villa Del Sur X 1 Lt.,1,2023-03-12,Bebidas,$1400,Agua
1129,Aceite De Oliva Extra Virgen Suave La Toscana X 500 Cc.,3,2023-04-19,Almacen,$25600,Aceite
1358,Chorizo Fresco Vacuno E/V La Anónima X 4 Un (Kg),1,2023-07-25,Carniceria,$10040,Chorizo
1420,Jugo De Naranja Arcor X 1 Lt.,3,2023-02-12,Bebidas,$20,Jugo
1976,Cerveza Lata American Amber Lager Peñón Del Aguila X 473 Cc.,2,2023-07-16,Bebidas,$150,Cerveza
1702,Jabonera Rosa Plástica X 1 Un.,2,2023-01-26,Hogar,$2450,Jabonera
1665,Enjuague Bucal Whitening Extreme Listerine X 236 Cc.,1,2023-09-08,Perfumeria,$3550,Enjuague
1888,Suprema De Pollo Granel Congelada.,3,2023-08-26,Carnes,$6399,Suprema
1236,Loción Tónico Facial Hidratante Dermaglos X 200 Cc.,1,2023-04-07,Perfumeria,$5750,Loción
1681,Vino Tinto Malbec Fortificado Malamado X 750 Cc.,2,2023-10-04,Bebidas,$8200,Vino
1426,Shampoo Proteccion Natural Plusbelle X 1 Lt.,2,2023-08-15,Perfumeria,$1755,Shampoo
1601,Gaseosa Coca Cola Sabor Original 2.25 L.,1,2023-09-08,Bebidas,$2448,Gaseosa
1412,Cinta Metrica 7.5 Mts. Con Freno Silver Shadow X 1 Un.,2,2023-02-16,Hogar,$449,Cinta
1944,Quitamanchas Polvo White Dp Vanish X 850 G.,3,2023-03-26,Limpieza,$8300,Quitamanchas
1612,Trigo Burgol Elio X 400 G.,3,2023-10-23,Almacen,$3205,Trigo
1697,Jabon Tocador Botan Lirio Azul Lux 3 Un. X 375 G.,3,2023-04-09,Perfumeria,$3350,Jabon
1378,Lápices Hb Con Goma Pastel Keyroad X 12 Un.,1,2023-03-16,Hogar,$28400,Lápices
1736,Fideos Secos Pampero La Providencia X 500 G.,2,2023-05-15,Almacen,$1059,Fideos
1852,Café Instantáneo Suave Nescafé Dolca X 170G.,3,2023-02-07,Almacen,$1360,Café
1092,Cápsulas Blonde Espresso Starbucks Nespresso X 10U.,2,2023-08-26,Almacen,$3624,Cápsulas
1857,Alfajor Chocolate Blanco Milka Mousse Triple X 55 G.,3,2023-05-26,Almacen,$2786,Alfajor
1464,Endulzante Liquido Pet Mate Hileret X 400 Cc.,2,2023-10-13,Almacen,$663,Endulzante
1695,Pastillas De Goma Ácidas Mogul Extreme X 35 G.,3,2023-12-26,Almacen,$2587,Pastillas
1325,Acondicionador Hidra Hialurã³Nico Elvive X 750 Cc.,1,2023-07-03,Perfumeria,$20,Acondicionador
1371,Rebozador Naturalsur X 500 G.,1,2023-02-26,Almacen,$3699,Rebozador
1808,Sidra 1930 Demi Sec Botella 750Cc X1,3,2023-10-10,Bebidas,$40,Sidra
1607,Vegetales Para Sopa O Guarnición Mic Rie La Huerta X 400 G.,3,2023-05-12,Frutas-Y-Verduras,$4990,Vegetales
1875,Chocolate Nestlé Classic Duo X 80 G.,3,2023-02-09,Almacen,$4387,Chocolate
1621,Queso Untable Cremón La Serenísima X 280G.,2,2023-12-07,Frescos,$1657,Queso
1155,Leche En Polvo Santa Clara Entera Fortificada A Y D X 800 G.,3,2023-07-27,Almacen,$5700,Leche
1052,Pastilla De Goma Ositos Acidos Yummy X 150 G.,3,2023-08-17,Almacen,$1500,Pastilla
1396,Pan De Salvado La Anónima Con Semillas De Lino X 540 G.,1,2023-03-28,Frescos,$1850,Pan
1788,Vinagre De Manzana La Anónima X 500 Cc.,2,2023-03-20,Almacen,$1650,Vinagre
1392,Toalla Hig. Con Alas Proteccion Y Conf. Seca Always X 8 Un.,1,2023-01-14,Perfumeria,$3900,Toalla
1504,Muzzarella H/Frac Doña Aurora X 1 Kg.,3,2023-07-19,Frescos,$12100,Muzzarella
1145,Galletitas Salvado Cerealitas X 208 G.,2,2023-06-27,Almacen,$10250,Galletitas
1383,Gaseosa Lima Limón Sprite Lata X 310 Cc.,2,2023-04-14,Bebidas,$900,Gaseosa
1886,Chocolate C/ Leche Aireado Combinado Milka Leger X 50 G.,1,2023-10-10,Almacen,$2150,Chocolate
1747,Protector Diario Indicador Ph Kotex X 20 Un.,1,2023-07-04,Perfumeria,$6199,Protector
1410,Leche Parcialmente Descremada Multidefensas 2% Sachet La Serenísima X 1 Lt.,2,2023-11-23,Frescos,$2135,Leche
1282,Cerveza Patagonia Amber Lager Botella No Retornable 730Cc X1,2,2023-04-27,Bebidas,$320,Cerveza
1500,Levadura Seca Instantánea Calsa Mi Pan X 10 G.,3,2023-03-03,Frescos,$2600,Levadura
1580,Yerba Mate En Saquitos La Tranquera X 25 Un.,2,2023-08-21,Almacen,$3329,Yerba
1978,Vino Espumante Extra Brut Barón B X 750 Cc.,1,2023-03-04,Bebidas,$3599,Vino
1616,Dulce De Leche Reducido En Lactosa La Serenísima X 300 G.,1,2023-09-01,Frescos,$1071,Dulce
1630,Tampones Súper O.B. Siempre Libre X 8 Un.,1,2023-05-11,Perfumeria,$5700,Tampones
1403,Leche Fermentada Multifruta S/Azúcar Actimel 100G.,2,2023-02-12,Frescos,$1230,Leche
1324,Alfajor Chocolate Triple Bon O Bon X 60 G.,1,2023-05-26,Almacen,$1159,Alfajor
1758,Chicles Mentol Beldent X 10G.,3,2023-11-14,Almacen,$1680,Chicles
1247,Pimentón Dulce Alicante X 200 G.,2,2023-01-24,Almacen,$1900,Pimentón
1301,Baño De Repostería Rosa Aguila X 150 G.,3,2023-06-19,Almacen,$2700,Baño
1655,Shampoo Rizos Definidos Hidratante Sedal X 650 Cc.,1,2023-10-01,Perfumeria,$1500,Shampoo
1197,Vino Tinto Malbec Sexy Fish X 750 Cc.,3,2023-01-18,Vinos-Finos,$4100,Vino
1075,Limpiador Líquido Aromatizante Poett Flores De Primavera  4 Lts,2,2023-01-10,Limpieza,$2150,Limpiador
1248,Crema Dental Triple Acción Colgate X 90 G.,2,2023-05-03,Perfumeria,$2535,Crema
1306,Queso Pategrás Trozado La Serenísima X 1 Kg.,1,2023-05-27,Frescos,$13800,Queso
1226,Salsa De Ají Picante La Parmesana X 180 Cc.,1,2023-09-05,Almacen,$1500,Salsa
1646,Vino Tinto Malbec Casillero Del Diablo X 750 Cc.,1,2023-06-06,Bebidas,$1400,Vino
1196,Mix De Frutos Secos Tropical El Peoncito X 100 G.,1,2023-09-16,Frutas-Y-Verduras,$1390,Mix
1171,Pastillas De Gomas Cienpies Yummy X 150 G.,3,2023-05-11,Almacen,$1500,Pastillas
1314,"Agua Sin Gas Benedictino X 2,25 Lt.",2,2023-07-15,Bebidas,$2500,Agua
1596,Alicate Corte Diagon Black+Decker X 1 Un.,3,2023-11-13,Hogar,$3600,Alicate
1750,Pizza De Mozzarella Sin Tacc Keila X 310 G.,2,2023-05-09,Almacen,$1476,Pizza
1087,Oblea De Arroz Gallo Snacks 6 Un X 120 G.,1,2023-12-01,Almacen,$1400,Oblea
1924,Mascarilla Protectora De Color Elvive X 300 Cc.,2,2023-12-06,Perfumeria,$3900,Mascarilla
1512,Whisky Jameson X 700 Cc.,1,2023-07-18,Bebidas,$35750,Whisky
1142,Cera Super Brillo Aerosol Match 1 X 410 Cc.,3,2023-10-06,Hogar,$1240,Cera
1587,Formula Láctea En Polvo Etapa 2 Vital X 1 Kg.,1,2023-06-08,Almacen,$26750,Formula
1664,Cerveza Grolsch Lata X 473 Cc.,3,2023-11-04,Bebidas,$3599,Cerveza
1315,Cerveza Música Pack X 6 Un. Brahma X 473 Cc.,1,2023-02-09,Bebidas,$1137,Cerveza
1632,"Tanza Redonda Para Bordeadora 1,5 Mm. Silver Shadow X 1 Un.",2,2023-06-26,Hogar,$1600,Tanza
1949,Antitranspirante Aerosol Women Classic Polyana X 150 Cc.,3,2023-09-26,Perfumeria,$2800,Antitranspirante
1665,Yerba Mate Con Palo Boldo Y Menta Cruz De Malta X 500 G.,3,2023-03-15,Almacen,$3350,Yerba
1452,Enjuague Bucal Colgate Total Encias Reforzadas 500 Cc,1,2023-07-21,Perfumeria,$3550,Enjuague
1786,Vino Tinto Malbec Tribu X 750 Cc.,1,2023-09-16,Bebidas,$3950,Vino
1397,Falda Nt (Kg),3,2023-11-16,Carniceria,$7550,Falda
1622,Coloración Negro T.20 Koleston X 1 Un.,3,2023-04-02,Perfumeria,$12900,Coloración
1257,Licor Tres Plumas Seco X 930 Cc.,2,2023-09-08,Bebidas,$7550,Licor
1542,Leche Chocolatada Chochoco X 200 Cc.,2,2023-08-01,Frescos,$770,Leche
1669,Medallon Quinoa Andina Casa Vegana X 480 G.,2,2023-06-27,Congelados,$1300,Medallon
1241,Antitranspirante Aerosol Clinical Intense Fresh Rexona X 150 Cc.,2,2023-11-05,Perfumeria,$6250,Antitranspirante
1968,Leche Chocolatada Chochoco X 1 Lt.,3,2023-12-25,Frescos,$2700,Leche
1902,Aceto Balsámico Espeso Original Pet Favinco X 250 Cc.,1,2023-09-05,Almacen,$20,Aceto
1420,Papel Higiénico Elite Doble Hoja Ultra Suave 50M X 4 Un.,3,2023-10-02,Limpieza,$3200,Papel
1669,Jugo Sabor Uva Tutti X 200 Cc.,1,2023-06-28,Bebidas,$10250,Jugo
1034,Quita Esmalte Fortalecedor Cutex X 100 Cc.,2,2023-01-05,Perfumeria,$6400,Quita
1546,Leche L.V. Entera Manfrey X 1 Lt.,1,2023-01-07,Frescos,$1080,Leche
1137,Cepillo Dental Indicator Plus Oral B X 2 Un.,2,2023-12-12,Perfumeria,$6079,Cepillo
1455,Colonia Black Kevin X 100 Cc.,2,2023-12-28,Perfumeria,$810,Colonia
1696,Shampoo Color Vive Elvive X 400 Cc.,3,2023-02-09,Perfumeria,$2665,Shampoo
1736,Avena Integral Instantánea Quaker X 500 G.,3,2023-07-16,Almacen,$35,Avena
1138,Maní Frito Con Cascara Pehuamar X 150 G.,3,2023-02-10,Almacen,$2700,Maní
1298,Difusor Aromático Gardenia Organic X 120 Cc.,3,2023-09-02,Hogar,$3399,Difusor
1702,Cafetera Mini Expresso 6 Tazas Vidrio Cocina&Bazar X 1 Un.,3,2023-07-14,Hogar,$1249,Cafetera
1172,Pastillas De Gomas Cienpies Yummy X 150 G.,3,2023-12-18,Almacen,$1500,Pastillas
1503,Galletitas Salvado Cerealitas X 208 G.,3,2023-03-11,Almacen,$10250,Galletitas
1478,Toalla Hig. Normal Tanga Con Alas Suave Siempre Libre X 8 Un.,3,2023-08-10,Perfumeria,$2660,Toalla
1496,Queso Port Salut Trozado Tregar X 1 Kg.,1,2023-08-18,Frescos,$1650,Queso
1398,Chimichurri 51 X 25 G.,2,2023-11-11,Almacen,$1309,Chimichurri
1300,Mayonesa Doy Pack Menoyo X 900 Cc.,1,2023-10-18,Almacen,$2400,Mayonesa
1819,Crema Uat Ideal Para Cocinar Liviana La Serenísima X 200 Cc.,2,2023-01-17,Frescos,$1550,Crema
1276,Milanesas De Merluza S/ Espinas La Anónima X 500 Gr.,3,2023-09-15,Congelados,$3079,Milanesas
1486,Ají Picante (Kg),3,2023-01-23,Frutas-Y-Verduras,$5690,Ají
1922,Coloración Rubio Claro T8.0 Cor Intensa X 1 Un.,3,2023-07-14,Perfumeria,$4100,Coloración
1244,Vodka Apple & Pear Sernova X 700 Cc.,1,2023-03-23,Bebidas,$5350,Vodka
1861,Aromatizador Ambiente Y Telas Amapolas Seven Scents X 250 Cc.,3,2023-07-23,Limpieza,$1900,Aromatizador
1099,Aceitunas Negras Doy Pack Nucete X 120 G.,1,2023-04-19,Almacen,$929,Aceitunas
1421,Jugo De Naranja Arcor X 1 Lt.,1,2023-04-08,Bebidas,$20,Jugo
1803,Yogur Entero Bebible Vainilla Sachet Tregar X 900 G.,2,2023-10-27,Frescos,$2600,Yogur
1145,Aromatizador Pequeños Espacios Lemon Aromass Air X 8 Cc.,3,2023-10-10,Limpieza,$2015,Aromatizador
1407,Desodorante Aerosol Black Label Patrichs X 150 Cc.,1,2023-01-21,Perfumeria,$2150,Desodorante
1752,Coffee Mate Suave X 170G.,1,2023-02-05,Almacen,$3850,Coffee
1971,Mermelada Frutilla Seleccion La Campagnola X 390 G.,3,2023-09-20,Almacen,$3900,Mermelada
1528,Yerba Mate C/ Palo Silueta Naranja Cbsé X 500 G.,1,2023-02-06,Almacen,$16200,Yerba
1314,Copos De Maíz Azucarados Skarchitos X 500 G.,2,2023-07-17,Almacen,$5900,Copos
1461,Mermelada De Frutilla Mas Fruta Arcor X 454 G.,2,2023-04-10,Almacen,$1600,Mermelada
1247,Coloración Rojo Intenso Nacarado Eco Keratina T6.62 Issue X 1 Un.,2,2023-07-23,Perfumeria,$3835,Coloración
1743,Aromatizanteambiente Aerosol Cherry Aromass Air X 185 G.,1,2023-12-04,Limpieza,$3569,AromatizanteAmbiente
1531,Lechuga Francesa (Kg),2,2023-05-17,Frutas-Y-Verduras,$3990,Lechuga
1442,Cepillo De Dientes Colgate Colors Collection X 5 Un.,2,2023-05-21,Perfumeria,$5700,Cepillo
1404,Yogur Batido Descremado Con Cereales La Serenísima Clásico 157G.,3,2023-08-04,Frescos,$6800,Yogur
1809,"Amargo Terma Cero Serrano Pet X 1,35 Lt.",3,2023-11-12,Bebidas,$920,Amargo
1994,Queso Untable Clásico Finlandia X 180 G.,3,2023-06-21,Frescos,$2450,Queso
1579,Chocolate C/ Leche Y Almendras Cadbury X 82 G.,3,2023-03-08,Almacen,$3150,Chocolate
1052,Te En Saquitos Limón La Virginia X 20 Un.,3,2023-08-22,Almacen,$1480,Te
1868,Suavizante Para Ropa Violetas De Campo Suave Federal X 3 Lt.,1,2023-08-05,Limpieza,$2840,Suavizante
1098,Café Molido Intenso La Mortenita X 500 G.,3,2023-07-19,Almacen,$3500,Café
1905,Yogur Entero Frutos Del Bosque Flia. Beaudroit X 160 G.,3,2023-11-20,Frescos,$2150,Yogur
1192,Te Común Lv Nat Intenso La Virginia X 50 Un.,3,2023-03-09,Almacen,$2080,Te
1516,Coloración Castaño Claro T5 Excellence X 1 Un.,3,2023-08-19,Perfumeria,$2100,Coloración
1387,Chocolate C/ Leche Aireado Combinado Milka Leger X 110 G.,1,2023-01-28,Almacen,$5100,Chocolate
1096,Llave Francesa 10   Fimaco X 1 Un.,2,2023-06-15,Hogar,$7969,Llave
1077,Vino Tinto Cabernet Sauvignon S/ Madera San Felipe X 750 Cc.,2,2023-07-02,Vinos-Finos,$3750,Vino
1222,Chocolate Con Maní Nestlé X 33G.,1,2023-11-23,Almacen,$1015,Chocolate
1351,Pastilla De Goma Tutti Frutti Mogul X 50 G.,3,2023-10-16,Almacen,$869,Pastilla
1351,Esmalte Para Uñas Rojo Cremoso Visiv X 10 G.,2,2023-08-25,Perfumeria,$3050,Esmalte
1182,Galletitas Dulces Con Pepitos Choco. Trio X 300 G.,2,2023-04-23,Almacen,$1050,Galletitas
1830,Vinagre De Alcohol Sin Tacc Favinco X 500 Cc.,3,2023-03-19,Almacen,$3304,Vinagre
1137,Repuesto Dibujo Color N 3 Con Cabezal Luma X 1 Un.,2,2023-10-13,Hogar,$3650,Repuesto
1747,Compas Kid Z Mina 2 Mm. Maped X 1 Un.,3,2023-11-02,Hogar,$2100,Compas
1732,Gelatina En Polvo Cereza Godet X 25 G.,1,2023-08-14,Almacen,$4450,Gelatina
1334,Limpia Interiores Revigal X 650 Cc.,1,2023-02-06,Hogar,$2999,Limpia
1967,Gelatina En Polvo Light Frutilla Royal X 25 G.,1,2023-06-11,Almacen,$1100,Gelatina
1644,Accesorio Tag Mochila Little Wild Wero,3,2023-11-18,Hogar,$3469,Accesorio
1258,Licor De Limoncello Strega X 700 Cc.,3,2023-06-03,Bebidas,$4200,Licor
1943,Lechuga Morada Envasada X 1 Un.,1,2023-06-18,Frutas-Y-Verduras,$2490,Lechuga
1740,Galletitas Dulces Anillitos Chocolate 9 De Oro X 180 G.,1,2023-03-19,Almacen,$27650,Galletitas
1689,Semilla De Girasol Pelado El Peoncito X 175 G.,1,2023-11-26,Frutas-Y-Verduras,$960,Semilla
1038,Harina Leudante Fortivac X 1 Kg.,3,2023-01-09,Almacen,$1050,Harina
1513,Aromatizante Ambiente Repuesto Automático Limón Glade X 270 Cc.,1,2023-12-23,Limpieza,$5750,Aromatizante
1424,Picada Especial El Mercado X Kg.,2,2023-05-15,Carnes-Y-Pescados,$1649,Picada
1402,Vela N°6 Rosa/Celeste Tuky X 1 Un.,1,2023-05-07,Hogar,$144120,Vela
1102,Vino Tinto Malbec - Cabernet Sauv Benjamin X 750 Cc.,1,2023-01-20,Bebidas,$2100,Vino
1763,Postre Helado Tofi X 637 G.,1,2023-10-23,Congelados,$6709,Postre
1913,Shampoo Prov-V Miracles Liso Infinito Pantene X 200 Cc.,2,2023-01-08,Perfumeria,$2349,Shampoo
1362,Enjuague Bucal Colgate Luminous X 500 Cc,3,2023-08-23,Perfumeria,$2699,Enjuague
1610,Difusor Aromático Coco&Vainilla Organic X 120 Cc.,2,2023-12-10,Hogar,$7550,Difusor
1385,Whisky 15 Años Chivas Regal X 750 Cc.,1,2023-05-26,Bebidas,$80,Whisky
1042,Chocolate C/Leche Choco Swing Milka X 300 G.,1,2023-01-28,Almacen,$1208,Chocolate
1642,Salsa Chimichurri Tahiti X 270 G.,2,2023-03-14,Almacen,$1559,Salsa
1732,Espumante Chandon Delice 750 Cc.,2,2023-07-18,Bebidas,$9150,Espumante
1979,Cepillo De Baño Rosa Plástico X 1 Un.,2,2023-04-21,Hogar,$1250,Cepillo
1404,Vino Blanco Uvita Dulce Brick X 1 Lt.,2,2023-01-25,Bebidas,$6925,Vino
1585,Vino Tinto Malbec Familia Gascón X 750 Cc.,2,2023-06-24,Vinos-Finos,$60,Vino
1457,Velón Aromático De Soja Citric Iluminarte X 1 Un.,2,2023-07-15,Hogar,$5364,Velón
1769,Shampoo Hidratación Nutrición Plusbelle X 1 Lt.,2,2023-02-24,Perfumeria,$60,Shampoo
1976,Harina De Trigo 0000 Caserita X 1 Kg.,3,2023-05-23,Almacen,$1770,Harina
1574,Antitranspirante Roll On Active Emotion Rexona X 50 Cc.,3,2023-01-13,Perfumeria,$9100,Antitranspirante
1377,Jugo De Pomelo Smudis X 500 Cc.,2,2023-09-14,Bebidas,$2659,Jugo
1413,Queso Muzzarella Cilindro Barraza X 500 G.,1,2023-02-28,Frescos,$1640,Queso
1681,Ron Dorado Añejo Especial Havana Club X 750 Cc.,1,2023-02-01,Bebidas,$149,Ron
1604,Pan De Mesa Con Salvado Y Semillas Lactal X 330 G.,3,2023-12-19,Frescos,$2850,Pan
1375,Jugo De Manzana Verde Pura Frutta 100% Exprimido X 1 Lt.,3,2023-03-22,Frescos,$1950,Jugo
1345,Sal Marina La Anónima Molinillo X 120 G.,3,2023-12-24,Almacen,$2600,Sal
1656,Insecticida Tableta Repuesto 12 Noches Raid X 12 Un.,3,2023-01-19,Limpieza,$2700,Insecticida
1749,Agua Destilada Match1 X 5 Lt.,1,2023-08-18,Hogar,$1350,Agua
1518,Picadillo De Carne La Blanca X 90 G.,1,2023-10-27,Almacen,$1400,Picadillo
1095,Chocolate C/ Leche Y Almendras Cadbury X 82 G.,3,2023-04-23,Almacen,$3150,Chocolate
1770,Miel De Abejas Pote Rio Negro X 500 G.,3,2023-01-11,Almacen,$3400,Miel
1579,Ravioles Espinaca Mozzarella Y Parmesano La Salteña X 450 G.,2,2023-10-27,Frescos,$1200,Ravioles
1984,Whisky Red Label Johnnie Walker X 750 Cc.,3,2023-02-17,Bebidas,$8850,Whisky
1956,Adobo Para Carne La Campagnola X 23 G.,2,2023-02-21,Almacen,$625,Adobo
1121,Chorizo Candelario 42 X 1 Kg.,1,2023-10-10,Frescos,$18050,Chorizo
1819,Ciruelas President Sin Carozo Nature Food X 200 G.,2,2023-01-20,Frutas-Y-Verduras,$2900,Ciruelas
1373,Vino Tinto Gino Blend Putruele X 750 Cc.,2,2023-08-22,Bebidas,$7150,Vino
1185,Salsa Guisos Y Arroces Knorr X 340 G.,1,2023-02-09,Almacen,$3800,Salsa
1777,Leche Modif. En Polvo Desc. Y Deslactozada. Purísima X 400 G.,2,2023-02-28,Almacen,$3975,Leche
1634,Alfajor Sin Tacc Dulce De Leche Sin Azúcar X 3 Un. Happy Food X 150 G.,1,2023-06-15,Almacen,$5300,Alfajor
1565,Agua Con Gas La Anónima Citrus X 2 Lt.,1,2023-06-22,Bebidas,$2250,Agua
1559,Fibra Esponja Cuidadosa Mortimer X 1 Un.,2,2023-02-25,Limpieza,$2750,Fibra
1347,Tampones Súper O.B. Siempre Libre X 16 Un.,3,2023-10-22,Perfumeria,$8500,Tampones
1088,Milanesa Soja Rellena Tomate Y Queso Swift X 350 G.,2,2023-03-20,Congelados,$6500,Milanesa
1366,Vino Tinto Cabernet Sauvignon Leyenda Eugenio Bustos X 750 Cc.,1,2023-11-27,Bebidas,$4700,Vino
