UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,ProductID
1747,Protector Diario Indicador Ph Kotex X 20 Un.,1,2023-07-04,Perfumeria,$6199,Protector,2434
1410,Leche Parcialmente Descremada Multidefensas 2% Sachet La Serenísima X 1 Lt.,2,2023-11-23,Frescos,$2135,Leche,2435
1282,Cerveza Patagonia Amber Lager Botella No Retornable 730Cc X1,2,2023-04-27,Bebidas,$320,Cerveza,1726
1500,Levadura Seca Instantánea Calsa Mi Pan X 10 G.,3,2023-03-03,Frescos,$2600,Levadura,2169
1580,Yerba Mate En Saquitos La Tranquera X 25 Un.,2,2023-08-21,Almacen,$3329,Yerba,2436
1978,Vino Espumante Extra Brut Barón B X 750 Cc.,1,2023-03-04,Bebidas,$3599,Vino,2437
1616,Dulce De Leche Reducido En Lactosa La Serenísima X 300 G.,1,2023-09-01,Frescos,$1071,Dulce,2438
1630,Tampones Súper O.B. Siempre Libre X 8 Un.,1,2023-05-11,Perfumeria,$5700,Tampones,2147
1403,Leche Fermentada Multifruta S/Azúcar Actimel 100G.,2,2023-02-12,Frescos,$1230,Leche,2439
1324,Alfajor Chocolate Triple Bon O Bon X 60 G.,1,2023-05-26,Almacen,$1159,Alfajor,1999
1758,Chicles Mentol Beldent X 10G.,3,2023-11-14,Almacen,$1680,Chicles,1504
1247,Pimentón Dulce Alicante X 200 G.,2,2023-01-24,Almacen,$1900,Pimentón,2440
1301,Baño De Repostería Rosa Aguila X 150 G.,3,2023-06-19,Almacen,$2700,Baño,2441
1655,Shampoo Rizos Definidos Hidratante Sedal X 650 Cc.,1,2023-10-01,Perfumeria,$1500,Shampoo,2442
1197,Vino Tinto Malbec Sexy Fish X 750 Cc.,3,2023-01-18,Vinos-Finos,$4100,Vino,2443
1075,Limpiador Líquido Aromatizante Poett Flores De Primavera  4 Lts,2,2023-01-10,Limpieza,$2150,Limpiador,2444
1248,Crema Dental Triple Acción Colgate X 90 G.,2,2023-05-03,Perfumeria,$2535,Crema,2445
1306,Queso Pategrás Trozado La Serenísima X 1 Kg.,1,2023-05-27,Frescos,$13800,Queso,2446
1226,Salsa De Ají Picante La Parmesana X 180 Cc.,1,2023-09-05,Almacen,$1500,Salsa,2447
1646,Vino Tinto Malbec Casillero Del Diablo X 750 Cc.,1,2023-06-06,Bebidas,$1400,Vino,2448
1196,Mix De Frutos Secos Tropical El Peoncito X 100 G.,1,2023-09-16,Frutas-Y-Verduras,$1390,Mix,2449
1171,Pastillas De Gomas Cienpies Yummy X 150 G.,3,2023-05-11,Almacen,$1500,Pastillas,525
1314,"Agua Sin Gas Benedictino X 2,25 Lt.",2,2023-07-15,Bebidas,$2500,Agua,2450
1596,Alicate Corte Diagon Black+Decker X 1 Un.,3,2023-11-13,Hogar,$3600,Alicate,2451
1750,Pizza De Mozzarella Sin Tacc Keila X 310 G.,2,2023-05-09,Almacen,$1476,Pizza,319
1087,Oblea De Arroz Gallo Snacks 6 Un X 120 G.,1,2023-12-01,Almacen,$1400,Oblea,2452
1924,Mascarilla Protectora De Color Elvive X 300 Cc.,2,2023-12-06,Perfumeria,$3900,Mascarilla,2453
1512,Whisky Jameson X 700 Cc.,1,2023-07-18,Bebidas,$35750,Whisky,397
1142,Cera Super Brillo Aerosol Match 1 X 410 Cc.,3,2023-10-06,Hogar,$1240,Cera,1396
1587,Formula Láctea En Polvo Etapa 2 Vital X 1 Kg.,1,2023-06-08,Almacen,$26750,Formula,2454
1664,Cerveza Grolsch Lata X 473 Cc.,3,2023-11-04,Bebidas,$3599,Cerveza,2455
1315,Cerveza Música Pack X 6 Un. Brahma X 473 Cc.,1,2023-02-09,Bebidas,$1137,Cerveza,2456
1632,"Tanza Redonda Para Bordeadora 1,5 Mm. Silver Shadow X 1 Un.",2,2023-06-26,Hogar,$1600,Tanza,2457
1949,Antitranspirante Aerosol Women Classic Polyana X 150 Cc.,3,2023-09-26,Perfumeria,$2800,Antitranspirante,2458
1665,Yerba Mate Con Palo Boldo Y Menta Cruz De Malta X 500 G.,3,2023-03-15,Almacen,$3350,Yerba,2459
1452,Enjuague Bucal Colgate Total Encias Reforzadas 500 Cc,1,2023-07-21,Perfumeria,$3550,Enjuague,2460
1786,Vino Tinto Malbec Tribu X 750 Cc.,1,2023-09-16,Bebidas,$3950,Vino,2461
1397,Falda Nt (Kg),3,2023-11-16,Carniceria,$7550,Falda,2462
1622,Coloración Negro T.20 Koleston X 1 Un.,3,2023-04-02,Perfumeria,$12900,Coloración,2463
1257,Licor Tres Plumas Seco X 930 Cc.,2,2023-09-08,Bebidas,$7550,Licor,2464
1542,Leche Chocolatada Chochoco X 200 Cc.,2,2023-08-01,Frescos,$770,Leche,2465
1669,Medallon Quinoa Andina Casa Vegana X 480 G.,2,2023-06-27,Congelados,$1300,Medallon,2466
1241,Antitranspirante Aerosol Clinical Intense Fresh Rexona X 150 Cc.,2,2023-11-05,Perfumeria,$6250,Antitranspirante,2467
1968,Leche Chocolatada Chochoco X 1 Lt.,3,2023-12-25,Frescos,$2700,Leche,147
1902,Aceto Balsámico Espeso Original Pet Favinco X 250 Cc.,1,2023-09-05,Almacen,$20,Aceto,2468
1420,Papel Higiénico Elite Doble Hoja Ultra Suave 50M X 4 Un.,3,2023-10-02,Limpieza,$3200,Papel,2469
1669,Jugo Sabor Uva Tutti X 200 Cc.,1,2023-06-28,Bebidas,$10250,Jugo,1844
1034,Quita Esmalte Fortalecedor Cutex X 100 Cc.,2,2023-01-05,Perfumeria,$6400,Quita,2470
1546,Leche L.V. Entera Manfrey X 1 Lt.,1,2023-01-07,Frescos,$1080,Leche,2471
1137,Cepillo Dental Indicator Plus Oral B X 2 Un.,2,2023-12-12,Perfumeria,$6079,Cepillo,2472
1455,Colonia Black Kevin X 100 Cc.,2,2023-12-28,Perfumeria,$810,Colonia,2473
1696,Shampoo Color Vive Elvive X 400 Cc.,3,2023-02-09,Perfumeria,$2665,Shampoo,2474
1736,Avena Integral Instantánea Quaker X 500 G.,3,2023-07-16,Almacen,$35,Avena,2475
1138,Maní Frito Con Cascara Pehuamar X 150 G.,3,2023-02-10,Almacen,$2700,Maní,2476
1298,Difusor Aromático Gardenia Organic X 120 Cc.,3,2023-09-02,Hogar,$3399,Difusor,2477
1702,Cafetera Mini Expresso 6 Tazas Vidrio Cocina&Bazar X 1 Un.,3,2023-07-14,Hogar,$1249,Cafetera,2122
1172,Pastillas De Gomas Cienpies Yummy X 150 G.,3,2023-12-18,Almacen,$1500,Pastillas,525
1503,Galletitas Salvado Cerealitas X 208 G.,3,2023-03-11,Almacen,$10250,Galletitas,1867
1478,Toalla Hig. Normal Tanga Con Alas Suave Siempre Libre X 8 Un.,3,2023-08-10,Perfumeria,$2660,Toalla,2478
1496,Queso Port Salut Trozado Tregar X 1 Kg.,1,2023-08-18,Frescos,$1650,Queso,2479
1398,Chimichurri 51 X 25 G.,2,2023-11-11,Almacen,$1309,Chimichurri,2480
1300,Mayonesa Doy Pack Menoyo X 900 Cc.,1,2023-10-18,Almacen,$2400,Mayonesa,2481
1819,Crema Uat Ideal Para Cocinar Liviana La Serenísima X 200 Cc.,2,2023-01-17,Frescos,$1550,Crema,2482
1276,Milanesas De Merluza S/ Espinas La Anónima X 500 Gr.,3,2023-09-15,Congelados,$3079,Milanesas,2483
1486,Ají Picante (Kg),3,2023-01-23,Frutas-Y-Verduras,$5690,Ají,1032
1922,Coloración Rubio Claro T8.0 Cor Intensa X 1 Un.,3,2023-07-14,Perfumeria,$4100,Coloración,2484
1244,Vodka Apple & Pear Sernova X 700 Cc.,1,2023-03-23,Bebidas,$5350,Vodka,419
1861,Aromatizador Ambiente Y Telas Amapolas Seven Scents X 250 Cc.,3,2023-07-23,Limpieza,$1900,Aromatizador,2485
1099,Aceitunas Negras Doy Pack Nucete X 120 G.,1,2023-04-19,Almacen,$929,Aceitunas,406
1421,Jugo De Naranja Arcor X 1 Lt.,1,2023-04-08,Bebidas,$20,Jugo,2406
1803,Yogur Entero Bebible Vainilla Sachet Tregar X 900 G.,2,2023-10-27,Frescos,$2600,Yogur,2486
1145,Aromatizador Pequeños Espacios Lemon Aromass Air X 8 Cc.,3,2023-10-10,Limpieza,$2015,Aromatizador,2487
1407,Desodorante Aerosol Black Label Patrichs X 150 Cc.,1,2023-01-21,Perfumeria,$2150,Desodorante,2488
1752,Coffee Mate Suave X 170G.,1,2023-02-05,Almacen,$3850,Coffee,2489
1971,Mermelada Frutilla Seleccion La Campagnola X 390 G.,3,2023-09-20,Almacen,$3900,Mermelada,592
1528,Yerba Mate C/ Palo Silueta Naranja Cbsé X 500 G.,1,2023-02-06,Almacen,$16200,Yerba,2490
1314,Copos De Maíz Azucarados Skarchitos X 500 G.,2,2023-07-17,Almacen,$5900,Copos,2491
1461,Mermelada De Frutilla Mas Fruta Arcor X 454 G.,2,2023-04-10,Almacen,$1600,Mermelada,260
1247,Coloración Rojo Intenso Nacarado Eco Keratina T6.62 Issue X 1 Un.,2,2023-07-23,Perfumeria,$3835,Coloración,2492
1743,Aromatizanteambiente Aerosol Cherry Aromass Air X 185 G.,1,2023-12-04,Limpieza,$3569,AromatizanteAmbiente,2493
1531,Lechuga Francesa (Kg),2,2023-05-17,Frutas-Y-Verduras,$3990,Lechuga,963
1442,Cepillo De Dientes Colgate Colors Collection X 5 Un.,2,2023-05-21,Perfumeria,$5700,Cepillo,2494
1404,Yogur Batido Descremado Con Cereales La Serenísima Clásico 157G.,3,2023-08-04,Frescos,$6800,Yogur,2495
1809,"Amargo Terma Cero Serrano Pet X 1,35 Lt.",3,2023-11-12,Bebidas,$920,Amargo,1806
1994,Queso Untable Clásico Finlandia X 180 G.,3,2023-06-21,Frescos,$2450,Queso,2114
1579,Chocolate C/ Leche Y Almendras Cadbury X 82 G.,3,2023-03-08,Almacen,$3150,Chocolate,2496
1052,Te En Saquitos Limón La Virginia X 20 Un.,3,2023-08-22,Almacen,$1480,Te,2497
1868,Suavizante Para Ropa Violetas De Campo Suave Federal X 3 Lt.,1,2023-08-05,Limpieza,$2840,Suavizante,2498
1098,Café Molido Intenso La Mortenita X 500 G.,3,2023-07-19,Almacen,$3500,Café,2499
1905,Yogur Entero Frutos Del Bosque Flia. Beaudroit X 160 G.,3,2023-11-20,Frescos,$2150,Yogur,237
1192,Te Común Lv Nat Intenso La Virginia X 50 Un.,3,2023-03-09,Almacen,$2080,Te,2500
1516,Coloración Castaño Claro T5 Excellence X 1 Un.,3,2023-08-19,Perfumeria,$2100,Coloración,2501
1387,Chocolate C/ Leche Aireado Combinado Milka Leger X 110 G.,1,2023-01-28,Almacen,$5100,Chocolate,2502
1096,Llave Francesa 10   Fimaco X 1 Un.,2,2023-06-15,Hogar,$7969,Llave,1846
1077,Vino Tinto Cabernet Sauvignon S/ Madera San Felipe X 750 Cc.,2,2023-07-02,Vinos-Finos,$3750,Vino,69
1222,Chocolate Con Maní Nestlé X 33G.,1,2023-11-23,Almacen,$1015,Chocolate,1068
1351,Pastilla De Goma Tutti Frutti Mogul X 50 G.,3,2023-10-16,Almacen,$869,Pastilla,2503
1351,Esmalte Para Uñas Rojo Cremoso Visiv X 10 G.,2,2023-08-25,Perfumeria,$3050,Esmalte,2504
1182,Galletitas Dulces Con Pepitos Choco. Trio X 300 G.,2,2023-04-23,Almacen,$1050,Galletitas,2505
1830,Vinagre De Alcohol Sin Tacc Favinco X 500 Cc.,3,2023-03-19,Almacen,$3304,Vinagre,2506
1137,Repuesto Dibujo Color N 3 Con Cabezal Luma X 1 Un.,2,2023-10-13,Hogar,$3650,Repuesto,2507
1747,Compas Kid Z Mina 2 Mm. Maped X 1 Un.,3,2023-11-02,Hogar,$2100,Compas,2508
1732,Gelatina En Polvo Cereza Godet X 25 G.,1,2023-08-14,Almacen,$4450,Gelatina,2509
1334,Limpia Interiores Revigal X 650 Cc.,1,2023-02-06,Hogar,$2999,Limpia,2287
1967,Gelatina En Polvo Light Frutilla Royal X 25 G.,1,2023-06-11,Almacen,$1100,Gelatina,1248
1644,Accesorio Tag Mochila Little Wild Wero,3,2023-11-18,Hogar,$3469,Accesorio,471
1258,Licor De Limoncello Strega X 700 Cc.,3,2023-06-03,Bebidas,$4200,Licor,2510
1943,Lechuga Morada Envasada X 1 Un.,1,2023-06-18,Frutas-Y-Verduras,$2490,Lechuga,2511
1740,Galletitas Dulces Anillitos Chocolate 9 De Oro X 180 G.,1,2023-03-19,Almacen,$27650,Galletitas,2216
1689,Semilla De Girasol Pelado El Peoncito X 175 G.,1,2023-11-26,Frutas-Y-Verduras,$960,Semilla,2512
1038,Harina Leudante Fortivac X 1 Kg.,3,2023-01-09,Almacen,$1050,Harina,1745
1513,Aromatizante Ambiente Repuesto Automático Limón Glade X 270 Cc.,1,2023-12-23,Limpieza,$5750,Aromatizante,2513
1424,Picada Especial El Mercado X Kg.,2,2023-05-15,Carnes-Y-Pescados,$1649,Picada,2514
1402,Vela N°6 Rosa/Celeste Tuky X 1 Un.,1,2023-05-07,Hogar,$144120,Vela,943
1102,Vino Tinto Malbec - Cabernet Sauv Benjamin X 750 Cc.,1,2023-01-20,Bebidas,$2100,Vino,2515
1763,Postre Helado Tofi X 637 G.,1,2023-10-23,Congelados,$6709,Postre,2516
1913,Shampoo Prov-V Miracles Liso Infinito Pantene X 200 Cc.,2,2023-01-08,Perfumeria,$2349,Shampoo,540
1362,Enjuague Bucal Colgate Luminous X 500 Cc,3,2023-08-23,Perfumeria,$2699,Enjuague,1168
1610,Difusor Aromático Coco&Vainilla Organic X 120 Cc.,2,2023-12-10,Hogar,$7550,Difusor,1171
1385,Whisky 15 Años Chivas Regal X 750 Cc.,1,2023-05-26,Bebidas,$80,Whisky,2517
1042,Chocolate C/Leche Choco Swing Milka X 300 G.,1,2023-01-28,Almacen,$1208,Chocolate,2518
1642,Salsa Chimichurri Tahiti X 270 G.,2,2023-03-14,Almacen,$1559,Salsa,1501
1732,Espumante Chandon Delice 750 Cc.,2,2023-07-18,Bebidas,$9150,Espumante,583
1979,Cepillo De Baño Rosa Plástico X 1 Un.,2,2023-04-21,Hogar,$1250,Cepillo,2519
1404,Vino Blanco Uvita Dulce Brick X 1 Lt.,2,2023-01-25,Bebidas,$6925,Vino,2520
1585,Vino Tinto Malbec Familia Gascón X 750 Cc.,2,2023-06-24,Vinos-Finos,$60,Vino,2521
1457,Velón Aromático De Soja Citric Iluminarte X 1 Un.,2,2023-07-15,Hogar,$5364,Velón,2522
1769,Shampoo Hidratación Nutrición Plusbelle X 1 Lt.,2,2023-02-24,Perfumeria,$60,Shampoo,2523
1976,Harina De Trigo 0000 Caserita X 1 Kg.,3,2023-05-23,Almacen,$1770,Harina,2524
1574,Antitranspirante Roll On Active Emotion Rexona X 50 Cc.,3,2023-01-13,Perfumeria,$9100,Antitranspirante,2525
1377,Jugo De Pomelo Smudis X 500 Cc.,2,2023-09-14,Bebidas,$2659,Jugo,2526
1413,Queso Muzzarella Cilindro Barraza X 500 G.,1,2023-02-28,Frescos,$1640,Queso,2527
1681,Ron Dorado Añejo Especial Havana Club X 750 Cc.,1,2023-02-01,Bebidas,$149,Ron,2528
1604,Pan De Mesa Con Salvado Y Semillas Lactal X 330 G.,3,2023-12-19,Frescos,$2850,Pan,2529
1375,Jugo De Manzana Verde Pura Frutta 100% Exprimido X 1 Lt.,3,2023-03-22,Frescos,$1950,Jugo,2530
1345,Sal Marina La Anónima Molinillo X 120 G.,3,2023-12-24,Almacen,$2600,Sal,2531
1656,Insecticida Tableta Repuesto 12 Noches Raid X 12 Un.,3,2023-01-19,Limpieza,$2700,Insecticida,2532
1749,Agua Destilada Match1 X 5 Lt.,1,2023-08-18,Hogar,$1350,Agua,2115
1518,Picadillo De Carne La Blanca X 90 G.,1,2023-10-27,Almacen,$1400,Picadillo,1163
1095,Chocolate C/ Leche Y Almendras Cadbury X 82 G.,3,2023-04-23,Almacen,$3150,Chocolate,2496
1770,Miel De Abejas Pote Rio Negro X 500 G.,3,2023-01-11,Almacen,$3400,Miel,2533
1579,Ravioles Espinaca Mozzarella Y Parmesano La Salteña X 450 G.,2,2023-10-27,Frescos,$1200,Ravioles,2534
1984,Whisky Red Label Johnnie Walker X 750 Cc.,3,2023-02-17,Bebidas,$8850,Whisky,2535
1956,Adobo Para Carne La Campagnola X 23 G.,2,2023-02-21,Almacen,$625,Adobo,2536
1121,Chorizo Candelario 42 X 1 Kg.,1,2023-10-10,Frescos,$18050,Chorizo,2377
1819,Ciruelas President Sin Carozo Nature Food X 200 G.,2,2023-01-20,Frutas-Y-Verduras,$2900,Ciruelas,640
1373,Vino Tinto Gino Blend Putruele X 750 Cc.,2,2023-08-22,Bebidas,$7150,Vino,2537
1185,Salsa Guisos Y Arroces Knorr X 340 G.,1,2023-02-09,Almacen,$3800,Salsa,1246
1777,Leche Modif. En Polvo Desc. Y Deslactozada. Purísima X 400 G.,2,2023-02-28,Almacen,$3975,Leche,1476
1634,Alfajor Sin Tacc Dulce De Leche Sin Azúcar X 3 Un. Happy Food X 150 G.,1,2023-06-15,Almacen,$5300,Alfajor,2538
1565,Agua Con Gas La Anónima Citrus X 2 Lt.,1,2023-06-22,Bebidas,$2250,Agua,2539
1559,Fibra Esponja Cuidadosa Mortimer X 1 Un.,2,2023-02-25,Limpieza,$2750,Fibra,2540
1347,Tampones Súper O.B. Siempre Libre X 16 Un.,3,2023-10-22,Perfumeria,$8500,Tampones,652
1088,Milanesa Soja Rellena Tomate Y Queso Swift X 350 G.,2,2023-03-20,Congelados,$6500,Milanesa,2541
1366,Vino Tinto Cabernet Sauvignon Leyenda Eugenio Bustos X 750 Cc.,1,2023-11-27,Bebidas,$4700,Vino,458
1194,Crema Corporal Anti Estrías Cicatricure X 400 Cc.,2,2023-08-10,Perfumeria,$5525,Crema,2542
1873,Polvo Para Preparar Jugo Mango -Naranja Bc X 7 G.,2,2023-11-17,Bebidas,$700,Polvo,2543
1804,Choclo Granja Del Sol X 300 Gr.,3,2023-03-25,Congelados,$2375,Choclo,2544
1840,Galletitas Con Chips X 3 Un. Pepitos X 357 G.,3,2023-05-15,Almacen,$2600,Galletitas,1943
1425,Limpiador Líquido Original 25%Mas Procenex X 5 Lt.,3,2023-09-08,Limpieza,$1612,Limpiador,2545
1080,Shampoo Oleo Extraordinario Nutrición Universal Elvive X 400 Cc.,1,2023-09-02,Perfumeria,$9100,Shampoo,2546
1961,Te En Saquitos Canela La Virginia X 20 Un.,1,2023-03-11,Almacen,$4270,Te,2547
1466,Tomates Secos El Peoncito X 100 G.,1,2023-08-27,Frutas-Y-Verduras,$2299,Tomates,2548
1970,Leche Fermentada Plus Guaraná Y Frutos Rojos Actimel 100G.,1,2023-12-07,Frescos,$20,Leche,2549
1478,Lámpara Led 7W Luz Cálida E27 Ecohome Philips X 1 Un.,1,2023-06-10,Hogar,$3399,Lámpara,2550
1479,Garbanzos Secos Lisetta X 400 G.,3,2023-11-02,Almacen,$1289,Garbanzos,2551
1002,Jarro Mug Bombe Colores Shamir X 1 Un.,3,2023-09-03,Hogar,$4259,Jarro,727
1093,Vino Tinto Alma Mora Blend Chick & Wild X 750 Cc.,3,2023-10-08,Vinos-Finos,$60,Vino,2552
1577,Cápsulas Blonde Espresso Starbucks Nespresso X 10U.,1,2023-04-09,Almacen,$3624,Cápsulas,1045
1461,Desinfectante Multi Superficies Dettol Lav. Lysol X 900 Cc.,1,2023-02-17,Limpieza,$1350,Desinfectante,2553
1185,Alimento En Polvo A Base De Cacao Exquisita X 300 G.,3,2023-07-25,Almacen,$1691,Alimento,2554
1657,Shampoo Natural Oil Capilatis X 420 Cc.,2,2023-08-03,Perfumeria,$3100,Shampoo,79
1564,Jabón Tocador Humectante Creme Care Nivea X 125 Cc.,2,2023-11-07,Perfumeria,$1150,Jabón,2555
1255,Vino Tinto Malbec Cabernet Estancia Mendoza X 750 Cc.,2,2023-12-24,Bebidas,$2805,Vino,2556
1293,Lápices Hb Con Goma Pastel Keyroad X 12 Un.,3,2023-08-08,Hogar,$28400,Lápices,2418
1461,Carpeta Mandala Inkdrop,1,2023-11-05,Hogar,$5200,Carpeta,2557
1980,Aceite De Oliva Extra Virgen Pet Oliovita X 1 Lt.,3,2023-08-09,Almacen,$3200,Aceite,2558
1880,Shampoo Prov-V Miracles Volumen Pantene X 400 Cc.,3,2023-02-19,Perfumeria,$2349,Shampoo,2559
1329,Semillas De Girasol El Peoncito X 100 G.,2,2023-04-25,Frutas-Y-Verduras,$1450,Semillas,2560
1392,"Cuaderno Abc Ray Verde 50 Hojas 19X23,5 Rivadavia X 1 Un.",1,2023-12-28,Hogar,$1599,Cuaderno,545
1838,Chocolate Con Leche Con Almendras Del Turista X 100 G.,1,2023-12-02,Almacen,$1679,Chocolate,2561
1690,Filtro De Papel P/ Café N°2 Domestic X 30 Un.,3,2023-03-10,Hogar,$1639,Filtro,2562
1131,Bastonitos Extra Queso Krach-Itos X 150 G.,2,2023-04-02,Almacen,$3980,Bastonitos,2563
1492,Suavizante Concentrado Agua Clara Botella Downy X 500 Cc.,2,2023-11-22,Limpieza,$2900,Suavizante,1788
1113,Vino Tinto Pinot Noir Rutini X 750 Cc.,2,2023-01-27,Bebidas,$7050,Vino,2564
1652,Jabón Polvo Baja Espuma Bicarbonato Rosas Granby X 3 Kg.,1,2023-04-20,Limpieza,$7300,Jabón,2565
1479,Cafetera Con Embolo Acero 600 Cc. Cocina&Bazar X 1 Un.,2,2023-10-14,Hogar,$27499,Cafetera,2566
1039,Cutter Plastico De 18 Mm. Silver Shadow X 1 Un.,3,2023-11-26,Hogar,$920,Cutter,2567
1636,Chupetines Relleno Tutti Frutti Flynn Paff X 432 G.,2,2023-05-22,Almacen,$3585,Chupetines,2568
1789,Crema Corporal Reafirmante Goicoechea X 200 Cc.,2,2023-12-10,Perfumeria,$1950,Crema,2569
1317,Whisky Old Smuggler X 200 Cc.,3,2023-09-22,Bebidas,$3700,Whisky,2570
1621,Pastillas De Goma Moritas Yummy X 500 G.,1,2023-03-10,Almacen,$3350,Pastillas,2571
1753,Vino Rose Casillero Del Diablo X 750 Cc.,3,2023-02-15,Vinos-Finos,$7050,Vino,2572
1769,Shampoo Liso Botox St Tresemmé X 880 Cc.,1,2023-10-18,Perfumeria,$3900,Shampoo,2573
1756,"Agua Sin Gas Levité Cero Manzana X 2,25 Lt.",2,2023-06-03,Bebidas,$330,Agua,2574
1616,Vino Nave Robino Cabernet Sauvignon Botella 750Cc X1,3,2023-05-09,Vinos-Finos,$8300,Vino,2575
1715,Palito Crema Americana Chocolate Turbo X 6 Un. Ice Cream X 240 G.,2,2023-03-27,Congelados,$5100,Palito,628
1385,Quaker Barras Mousse De Choco 156Gr Quaker X 156 G.,2,2023-02-25,Almacen,$35,Quaker,2576
1759,Vino Tinto Malbec Sade X 750 Cc.,1,2023-05-05,Bebidas,$6925,Vino,2577
1684,Yerba Mate Selección Especial Cruz De Malta X 500 G.,3,2023-10-16,Almacen,$7250,Yerba,2578
1662,Llave Combinada 16 Mm. Mota X 1 Un.,2,2023-02-03,Hogar,$201879,Llave,2041
1394,Detergente Tabletas Para Máquina Lavavajilla Finish X 80 Un.,1,2023-12-27,Limpieza,$2650,Detergente,2579
1550,Chupetín Evolución Blueberry Mr.Pops X 432 G.,3,2023-02-14,Almacen,$2625,Chupetín,1444
1467,Harina De Trigo 000 Chacabuco X 1 Kg.,3,2023-01-20,Almacen,$1150,Harina,363
1581,Yerba Mate Con Palo Romance X 1 Kg.,2,2023-12-16,Almacen,$2335,Yerba,2580
1578,Papa Corte Tradicional Krach-Itos X 170 G.,3,2023-08-27,Almacen,$1050,Papa,2581
1721,Caramelos Cherry Sin Azúcar Halls Free X 20 G.,3,2023-03-15,Almacen,$1250,Caramelos,2582
1501,Café Tostado En Capsulas Blend Italiano La Morenita X 10 Un.,2,2023-08-12,Almacen,$7125,Café,2583
1142,Galletitas Rellenas Limón/Limón Maná X 152 G.,1,2023-07-15,Almacen,$1200,Galletitas,2584
1988,Pimienta Negra Molida Celusal X 25 G.,3,2023-03-17,Almacen,$2300,Pimienta,2585
1279,Vino Tinto  Malbec Putruele X 750 Cc..,3,2023-08-02,Bebidas,$942,Vino,977
1632,Vino Tinto Malbec Famiglia Bianch X 750 Cc.,3,2023-05-10,Bebidas,$4500,Vino,2586
1237,Cuchara De Té Acero Inoxidable Carol X 6 Un.,3,2023-01-24,Hogar,$4689,Cuchara,2587
1441,Maquina Afeitar Planet Kind Gillette X 1 Un.,3,2023-11-26,Perfumeria,$9850,Maquina,2588
1237,Shampoo Hialurã³Nico Pure Elvive X 750 Cc.,1,2023-11-28,Perfumeria,$9850,Shampoo,434
1454,Tapas Para Empanadas Freír X 12 Un. La Salteña X 330 G.,2,2023-01-14,Frescos,$780,Tapas,358
1683,Desinfectante Aerosol Frescura Cítrica Cif X 360 Cc.,2,2023-08-05,Limpieza,$2175,Desinfectante,2589
1887,Pan De Salvado La Anónima Con Semillas De Lino X 540 G.,2,2023-07-14,Frescos,$1850,Pan,2429
1712,Copa Crystal Soft Gin Rosa 540 Cc. Plasutil X 1 Un.,3,2023-08-04,Hogar,$11185,Copa,169
1527,Salamín Picado Grueso Cagnoli X 130 G.,2,2023-03-16,Frescos,$5350,Salamín,2590
1034,Filtro P/ Bombilla Marwall X 1 Un.,1,2023-12-12,Hogar,$4600,Filtro,1581
1816,Lavandina Gel Citrica Ayudin X 500 Cc.,3,2023-01-21,Limpieza,$2400,Lavandina,641
1519,Capelettinis Verdura Fortificado Giacomo X 500 G.,3,2023-02-08,Almacen,$1850,Capelettinis,2591
1166,"Limpiador Liquido De Pisos Aires De Primavera Procenex X 1,8 Lt.",3,2023-09-20,Limpieza,$1229,Limpiador,2592
1211,Miel De Abejas Pote Aleluya X 190 G.,3,2023-12-24,Almacen,$2650,Miel,2300
1316,"Mecha 6,00 Mm. Acero Rapido Pro Black & Decker X 1 Un.",2,2023-11-19,Hogar,$2695,Mecha,2593
1356,Jabón Líquido Para Ropa Best Botella X 800 Cc.,2,2023-07-26,Limpieza,$1100,Jabón,2594
1230,Endulzante 0 Calorias Stevia Sobres Tuy X 50 Un.,2,2023-08-11,Almacen,$9650,Endulzante,2595
1779,Batata Boniato (Kg),2,2023-08-06,Frutas-Y-Verduras,$10900,Batata,2596
1326,Fibra Esponja Siempre Limpia Virulana X 1 Un.,3,2023-04-10,Limpieza,$2200,Fibra,2597
1513,Yerba Mate Con Palo Tradicional Verdeflor X 1 Kg.,1,2023-05-25,Almacen,$1400,Yerba,2253
1080,Jugo Concentrado De Limón La Anónima X 500 Cc.,1,2023-02-07,Almacen,$715,Jugo,2598
1622,Jugo Concentrado De Limón La Anónima X 500 Cc.,1,2023-03-21,Almacen,$715,Jugo,2598
1101,Protector Diario Sin Perfume Protección Carefree X 20 Un.,2,2023-03-09,Perfumeria,$3450,Protector,2599
1718,Tapas Para Empanadas Freir X 12 Un. La Anónima X 330 G.,3,2023-05-03,Frescos,$1250,Tapas,2600
1382,Vino Nave Robino Malbec Botella 750Cc X1,3,2023-10-10,Vinos-Finos,$2662,Vino,2601
1237,Caramelo Masticable Surtido Bolsa Flynn Paff X 128 G.,1,2023-05-05,Almacen,$2200,Caramelo,2602
1662,Agua Desmineralizada Merlín X 5 Lt.,3,2023-11-06,Hogar,$919,Agua,2603
1937,Jabón Líquido Para Manos Coco Y Karité Doy Pack Suave X 220 Cc.,3,2023-08-07,Perfumeria,$4950,Jabón,1735
1380,Papel Higiénico Higienol Hoja Simple Max 80M X 4 Un.,3,2023-11-12,Limpieza,$16900,Papel,2604
1789,Medallones De Espinaca X 4 Un. Vegetalex X 300 G.,1,2023-02-01,Congelados,$2362,Medallones,2605
